trial,booster,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,value,time,dataset
153,gbtree,0.40650674616090204,0.9755298578682301,0.001967796335446596,3,50.66735515477361,1035,2.5481417034940197,0.08935942907009703,0.6947131385761955,0.8209491181276432,0.980092,43980
154,gbtree,0.33580632407003264,0.2587973978640101,0.00029608388947752266,7,30.97840884500092,1549,0.3071169170624206,0.1052008039152057,0.9773657838089085,0.8193499255094195,2.157792,43980
155,gbtree,0.3340953730306542,0.33363352632075993,0.003565190246635752,10,90.76070654445162,1660,0.0001762132264463203,26.20668510929461,0.4365357044407224,0.7752486183198769,1.097532,43980
156,gbtree,0.3646729680294146,0.8946170244106069,0.005124469211637994,13,75.34000427838753,1331,0.0005635065136340313,0.04154298215861666,0.8831278367268979,0.8334984260861209,1.259032,43980
157,gbtree,0.947100014022324,0.5617592226267483,0.008190388556666931,1,16.507959079273405,123,0.013218332073440189,1.1051185074931398,0.9524542692212211,0.7801648164167627,0.12533,43980
158,gbtree,0.7112959502524003,0.9614494283385913,0.00034224814992838266,15,1.6273775786700213,92,66.54235118283333,0.5351051537438679,0.9899725922191351,0.8070736555651672,0.24558,43980
159,gbtree,0.7637446101893175,0.44634395327295273,0.005765735409144204,3,4.8066459138301,1036,0.002260941382183969,10.97980431192848,0.7501481931595783,0.8544717296232219,1.011947,43980
160,gbtree,0.7541007617809317,0.34171983155790875,0.00021788935410972906,7,111.25406630594318,1941,41.989599920268255,465.2488591349139,0.7544515886688448,0.7759898776912726,1.318003,43980
161,gbtree,0.9447589564055823,0.2243096477574695,0.006178077132820599,14,73.46743782313138,1370,4.228838678148265,11.457248022859124,0.7133854301509104,0.8149895593041137,1.13927,43980
162,gbtree,0.9995309806165333,0.7262762436824288,0.02362354074955619,10,14.537314849114821,439,0.00021060446970980253,729.5332748111674,0.5453983042406189,0.8158877475009613,0.531084,43980
163,gbtree,0.5233122573208264,0.9028124490410783,0.1369323828833244,9,94.78304957491846,820,0.01563701191617984,10.128854052229931,0.8367891130437051,0.8291639633794695,0.633783,43980
164,gbtree,0.6355912783686797,0.2961672442964868,0.05569250928940836,7,104.86494545422775,1618,0.00010930408873509276,0.08861657881839814,0.8483602366439759,0.8158490063917725,1.112663,43980
165,gbtree,0.49860143330347206,0.390035304699462,0.0026732390841035037,6,57.984090073061395,739,0.0033482145800748657,0.0027490050813656322,0.7716004050173966,0.8131713763936949,0.816642,43980
166,gbtree,0.6152654281089744,0.8906669196574601,0.025523638643124503,7,49.23279408276218,1211,0.16404408573360924,0.0014251231497686534,0.7146177595072108,0.8504435553633218,1.242365,43980
167,gbtree,0.8119066092337026,0.6863240742347557,0.0023414636895257896,9,68.76752343431356,689,28.480053151029008,20.35815691014686,0.5491170856726754,0.790859483131488,0.583872,43980
168,gbtree,0.39478583726103944,0.9184244391599896,0.00011632548089347472,1,83.22928869763459,1912,165.8536463932791,0.0022993460739742675,0.3968334892626596,0.5,0.932827,43980
169,gbtree,0.4458319719410293,0.4278983215695383,0.0018474215858519005,8,33.61062410050451,1870,24.418418584799486,1.717780467042213,0.3260656213369124,0.7898456002499039,1.136581,43980
170,gbtree,0.3449194796277443,0.29750887466955805,0.01579279151687868,5,53.52073589371964,629,3.713672122069372,0.012263941950198257,0.7871130056673952,0.8347935529603998,0.663599,43980
171,gbtree,0.5868365173759398,0.9703415001900639,0.035811884187354946,9,33.5834735300732,1055,25.563575840586953,2.0015168607057783,0.33015769232105785,0.8097811298539023,0.69223,43980
172,gbtree,0.382463817559146,0.9073651706787262,0.019083113725799555,10,105.03698514720236,96,0.0026464645127320815,4.633252119753638,0.9635525066549928,0.8033695754036909,0.142073,43980
173,gbtree,0.4198448284385089,0.8244204121950895,0.10598167944855265,6,31.082560989759223,828,33.047722609323785,0.3486819947881042,0.9250173425485084,0.8314206134659745,0.531143,43980
174,gbtree,0.7894989959553458,0.33441136619589074,0.0002208634906528691,7,75.4992748232852,1339,61.48065911357886,0.01997279298097067,0.7178944935074297,0.7865387471164936,0.890811,43980
175,gbtree,0.5127247967244117,0.38555767689278037,0.00012165994199078257,10,70.4305714146869,200,0.9738727594081037,0.956315408087207,0.7314786253324495,0.7914085447904652,0.246077,43980
176,gbtree,0.7539489210594958,0.7740782125265411,0.0003100731590515799,7,55.38135109555307,1976,447.3053186853791,0.005893397529729981,0.7713584155356954,0.5,0.984977,43980
177,gbtree,0.9153526997312946,0.26852659967714443,0.04065480415983681,5,11.086259861601299,217,0.0019377140052328056,0.08714237109972742,0.6837901877548068,0.8582057982506728,0.339282,43980
178,gbtree,0.38696966552834644,0.8402852062578894,0.0018998442129544164,8,9.586795576211292,461,0.4198418405038386,190.7543828944446,0.30206788205957,0.8048382713379469,0.526715,43980
179,gbtree,0.7294713518795028,0.9953114889769341,0.008312772976671748,5,86.02484331017014,1305,0.552483773011714,24.2048871085909,0.4932503148365317,0.795623053633218,0.93499,43980
180,gbtree,0.3607469509272452,0.7520039126565325,0.00016467828142319735,15,23.263473679422773,936,0.39356148237000693,0.0038024078499986186,0.6717226119084323,0.8276808198769705,1.390862,43980
181,gbtree,0.38771366548436287,0.9417422555835622,0.05293533598441193,10,102.02214502029561,906,0.047765934512189336,0.008212891397025428,0.5106786431792365,0.7880702674452135,0.571327,43980
182,gbtree,0.27129954569281334,0.6988685504022079,0.21832984099417513,13,67.16166311354935,1986,11.67651239431513,0.005838225988245985,0.6549678477104197,0.8320108732218378,1.150082,43980
183,gbtree,0.4881091259772153,0.4104900559286743,0.06560124576554745,1,39.497301205056736,1654,0.0003872744520715138,418.5496067158165,0.7815585233072323,0.8292008962898885,0.901217,43980
184,gbtree,0.9355135785715338,0.6125435421571983,0.0012604246725217874,7,77.2754803367984,1112,0.21590473531052382,897.3215315767917,0.5477361378057126,0.7745836577277971,0.827867,43980
185,gbtree,0.9023794563560557,0.5044986347812641,0.0005637251119645152,2,104.81611297838133,1705,66.684772727086,68.47821019182634,0.9479464109829372,0.7877179570357555,1.145967,43980
186,gbtree,0.47687978123022845,0.7559608711219694,0.0012516201236069393,7,23.037613403286603,1582,351.2628447911756,7.011847531913473,0.31068946228843913,0.5,0.804005,43980
187,gbtree,0.8118478407223964,0.685002350200782,0.0003001662237108509,14,62.85686369000486,1647,0.0014894967155354183,1.0360875587906948,0.8965108617044669,0.8133559207996924,1.812525,43980
188,gbtree,0.9704920892713391,0.3081330313238582,0.00033670370938866374,2,4.278112182584847,803,0.4863422591681892,623.6385698315355,0.5256508167186486,0.7918443747597078,0.623826,43980
189,gbtree,0.37283054600767973,0.712661051752165,0.0013279460077324525,7,14.419414901241478,871,1.435432761100334,7.965381010765315,0.6296063971301831,0.8348208141099576,1.199203,43980
190,gbtree,0.24622444879709332,0.9958930537358137,0.00016633553419775858,7,8.386802029195426,312,4.604462950520764,798.1298461137441,0.8355711895513298,0.8030009371395617,0.434547,43980
191,gbtree,0.24983343850405015,0.7537290733553055,0.0003253799287651655,5,13.83281799835213,486,0.26172823825275293,955.3909500713726,0.34103870456682167,0.7914784638119954,0.462323,43980
192,gbtree,0.3045683013921596,0.5408667071122972,0.01644588785019003,10,67.93426591677975,1630,88.81105488659315,0.4996983241344725,0.4796902155899587,0.7661125348423683,0.836266,43980
193,gbtree,0.20882501154291777,0.8154439149130719,0.002111987017470047,13,94.16902633129806,397,0.061956877078159764,0.7727960788489164,0.5605973143966952,0.7756796844963476,0.315633,43980
194,gbtree,0.20969661971511463,0.37216149761379,0.0008627058925984951,3,68.98438669447914,48,0.004152271036415529,716.5434484082756,0.8202173673416012,0.780583093041138,0.097686,43980
195,gbtree,0.8754856661916928,0.5635018676479687,0.2860570391399596,2,70.59085509965901,1605,0.000455053556476854,0.8500546005452053,0.6158905329447718,0.8173709150326797,1.091266,43980
196,gbtree,0.5675574147247893,0.5155810228560282,0.0014774138513780292,8,48.737812213512704,308,18.48791417715631,225.16875868588036,0.8030178080408498,0.7939599372837371,0.322843,43980
197,gbtree,0.8726972635407382,0.40373649763684094,0.06830825714914411,11,56.57559675503477,1912,0.00018105592802778665,257.3783146993416,0.48655517181100955,0.8231973880238369,1.386979,43980
198,gbtree,0.253321632448552,0.6911468678080495,0.019735037048261028,14,81.85704963523533,928,0.30070411354654847,0.007961850249633385,0.744515441654337,0.8270732771049596,0.761533,43980
199,gbtree,0.2576674687989387,0.7730587104501458,0.006999291607282342,1,11.768586037817009,1478,0.00030066344071783614,0.0011820908383754253,0.760170834406265,0.8255516027489428,0.82733,43980
200,gbtree,0.7290964888563316,0.8197228249449455,0.04534708290011084,5,45.412310177722894,1914,0.0017479421713293215,0.011082966282846276,0.5149385563765481,0.8413844554978855,1.620217,43980
201,gbtree,0.9742880278760244,0.2657373339811419,0.023902867760139217,4,3.6600100509259272,205,0.00959884039866811,41.24192109703736,0.823279496666302,0.8293890210495963,0.286209,43980
202,gbtree,0.7151234028329045,0.8197070245102305,0.002375579096356552,2,79.10664694093606,1253,0.3613600792927382,0.0017852841142972282,0.4042654466466663,0.7809563148788927,0.874768,43980
203,gbtree,0.7984585435436258,0.6659381265657972,0.07533840722218373,15,77.43896188381291,1938,27.950054204204847,8.687036454256605,0.4696165275257236,0.7936278474625145,1.082329,43980
204,gbtree,0.5515239917555618,0.5456615063553568,0.0016537118929303004,4,48.26521202736419,265,1.2953201716545562,455.46501786878434,0.9460627302445372,0.7961275951557093,0.29209,43980
205,gbtree,0.8527575511748939,0.4287254313913281,0.00027393987071732046,14,83.01797320721117,489,60.14005790058159,119.97369430925026,0.398102867394953,0.7613968665897731,0.347676,43980
206,gbtree,0.8211579571997798,0.7827925417292907,0.0008101907619961738,7,107.93381621703782,1839,2.5256135976731224,0.011603062105571063,0.8162814465597087,0.7941613742310649,1.477466,43980
207,gbtree,0.7807839279882365,0.30538301876364954,0.35224064963015994,1,21.931481597638516,1095,30.67203196497788,0.019101531890173863,0.9530410498728392,0.8126962226066897,0.564196,43980
208,gbtree,0.43803876105505646,0.6066884375330239,0.10672415914595007,9,75.97415668826416,1017,0.6178528922125953,13.592890309882982,0.7996011585746879,0.8404367430795847,0.835886,43980
209,gbtree,0.3973430916172984,0.20746529586167464,0.019586625923308554,3,59.617799251313315,1748,7.482173300361277,893.0169622518516,0.8208411527823685,0.8061929546328335,1.381261,43980
210,gbtree,0.6927883602081433,0.7864570368237398,0.0027938726863097046,4,71.49578856139036,207,0.0018260333449991446,0.1356149012666165,0.8500532265243697,0.8062492971453288,0.256748,43980
211,gbtree,0.36198444813218994,0.7965870261849857,0.009916471149155398,12,5.484542077410362,1570,267.90055947290665,0.16130376626800882,0.2539222101571845,0.5,0.783291,43980
212,gbtree,0.558888504763634,0.4946476244054787,0.00034379827182991966,14,127.53446087866041,660,6.991475745829089,207.57482611623794,0.4792031616176612,0.7252550160995772,0.369929,43980
213,gbtree,0.48439440835308595,0.6956714699678725,0.0025721663538342105,11,1.4087194777433925,1190,21.30513536165183,0.003613631297200189,0.5594663806364678,0.8301054882737409,1.792185,43980
214,gbtree,0.6485280755329368,0.6491876703676189,0.005401236621124563,1,74.65794100337267,1181,1.1193390969252428,11.45005633291039,0.7317441444289206,0.8103130586793542,0.666944,43980
215,gbtree,0.4673906549568487,0.24684074339518336,0.0009373686418425823,8,10.786401450060058,1612,18.453795815606657,17.623234026513302,0.8687870576350465,0.8081061610918878,1.56954,43980
216,gbtree,0.2708803437436938,0.5472154929391002,0.007298509421150036,3,42.68047970838256,1580,0.0030209611996562017,3.88464882499286,0.580149248466618,0.8381897827758555,1.298516,43980
217,gbtree,0.8285212944641855,0.7089418917665862,0.39455506984397276,10,54.498502768347144,1474,0.0006222278578384632,0.28802443818939055,0.9498349985076683,0.8518846597462515,1.347193,43980
218,gbtree,0.4676090309935457,0.48978835332183074,0.0024131777896393715,9,24.4284841479722,1682,0.0001498859033197505,0.001396852609163017,0.6789042034203899,0.849440011053441,2.403349,43980
219,gbtree,0.5437254501911482,0.407437407092619,0.0009629803813545916,5,120.46626412964825,1665,71.67750069496466,112.61633791708455,0.6385590746791115,0.7615178537101114,0.973056,43980
220,gbtree,0.7823514455790122,0.26448121100569977,0.07783400062521832,8,17.95195649682486,380,0.2142357263472176,0.4179306435491206,0.5936401650534195,0.8586508314109957,0.543923,43980
221,gbtree,0.7255641250137117,0.8011000688232366,0.05720360331256868,10,18.18996844926606,1462,261.9303006692101,0.0025926751083070543,0.36918112575201517,0.5,0.755212,43980
222,gbtree,0.4175597809029048,0.3996369598796049,0.001038615433584433,4,116.09433172617166,123,12.445373948189198,0.49938909515421614,0.4462792628019295,0.7122875696847367,0.123841,43980
223,gbtree,0.31139629689407616,0.9251499626755288,0.00017197005135261026,1,8.956956838830024,1556,0.37338261260468314,0.29280171463467336,0.6156783952550382,0.7828454981257209,0.877558,43980
224,gbtree,0.9494579696264736,0.6481345467694736,0.17428246480823809,10,123.3510931451209,701,0.00022418792623461574,0.32565662257743144,0.2663675475816171,0.5,0.393381,43980
225,gbtree,0.6522642036572879,0.35847810620779214,0.04290036219118914,4,84.08017438720746,527,0.12961292061944046,679.2536452955522,0.985972817872935,0.8091978746155325,0.452536,43980
226,gbtree,0.8804928462729102,0.4007733290722384,0.0018152770607647614,3,29.615250103806858,1221,0.5826331551645617,1.3814827557709841,0.33557183866595003,0.8170176975201846,1.130197,43980
227,gbtree,0.26538027659742264,0.6348305738741169,0.12539342831803632,2,90.89505734818061,238,0.11881266225650806,0.8094270666343435,0.7921107274063628,0.8234515330642062,0.242512,43980
228,gbtree,0.7207787737207634,0.5294124332676069,0.25495378228208887,11,59.71153624707711,340,0.4565093291905999,0.0023639518983955368,0.8874815286104965,0.8491624975970782,0.371137,43980
229,gbtree,0.40689666791043105,0.36109102570877954,0.0802997524628032,1,100.85733132177221,1030,0.0012736772435759857,0.09578343092179079,0.5944299081977186,0.8001041126009228,0.616913,43980
230,gbtree,0.39103696910523145,0.8964627400368055,0.007427779871571595,14,112.70689557884421,1516,0.10653359364860686,812.7143663537428,0.4036609556130344,0.5,0.761817,43980
231,gbtree,0.5982500064274322,0.6309614383621713,0.00012527334705496703,7,116.47096614441814,1547,0.0005100955405645839,8.723296383319378,0.298903443445369,0.5,0.776321,43980
232,gbtree,0.4297103664676605,0.618663704955793,0.002345825424519632,15,26.878340309216515,1646,20.867688107553324,2.9211926233813417,0.8317088881939956,0.8272231954056132,1.813558,43980
233,gbtree,0.756719294535042,0.3263638582682784,0.07484015372111259,14,68.69466614025977,1273,20.999287026429712,0.07953715682235499,0.5469778544968411,0.8138230848712034,0.773288,43980
234,gbtree,0.3473798713904209,0.361612534721992,0.18364637677021203,15,18.87036406219232,1716,99.54473774733617,8.42859747972757,0.4576783655333567,0.7680637014609765,0.863572,43980
235,gbtree,0.6041654188613106,0.8428828283532281,0.003855417093613457,2,113.06687878773202,312,308.1155012884702,0.3210449742072451,0.7114735188023515,0.5,0.212483,43980
236,gbtree,0.32978672462598346,0.5419917503364922,0.02546172980023449,3,113.00482530468979,1969,0.0001215030710431864,2.283148195839142,0.7260034549404561,0.8059120110053826,1.32069,43980
237,gbtree,0.8865416425257313,0.3499295552780658,0.03900810947314504,2,93.90005427322602,1060,31.28370844110132,1.7569626527208788,0.9176935397633517,0.8157614379084969,0.666786,43980
238,gbtree,0.5953699578002399,0.4862386122603535,0.0013561507421591319,13,59.32668004099816,1424,36.053533045144846,0.1026238454541333,0.603375924199611,0.79495901816609,1.112696,43980
239,gbtree,0.4783531292657333,0.31357759180879513,0.03670432281791168,2,31.46401232000498,355,0.10508150752804755,31.11415578044702,0.8694836595310613,0.8375046977124183,0.306171,43980
240,gbtree,0.7073137106365894,0.9832839504121236,0.01724336218632006,13,60.8534702595669,1306,0.0007033058627605841,11.404214373028573,0.5142812099572408,0.8235199082083815,1.046556,43980
241,gbtree,0.8696329001943521,0.3817436456188119,0.029661406183167132,3,109.67863188103486,657,0.007477194383570802,7.1993197108808555,0.3022308611218043,0.5,0.386796,43980
242,gbtree,0.7225302324250265,0.4431571209925791,0.007024463750271612,4,5.2150480294281305,1392,197.39690209200995,168.74343813469454,0.47898300752254847,0.5,0.732986,43980
243,gbtree,0.6483525047843519,0.7365858495246673,0.06918861393370336,4,116.21376889964039,1535,0.0005554670625951689,0.48120846984589555,0.7487386776069964,0.8018988790369089,1.078015,43980
244,gbtree,0.5380387426495556,0.2885764746610526,0.1300798381302743,6,125.05364172085373,926,0.0001914057105617381,27.505828106250114,0.6599861651408414,0.7926091527297192,0.608734,43980
245,gbtree,0.8439254214731509,0.8031695228774272,0.0010202609412967444,5,116.66781052877724,1837,0.00013207202678210212,598.2216721589829,0.8937562575993406,0.7820638155997693,1.338471,43980
246,gbtree,0.7629487819686367,0.29006431232954966,0.0012523673247390376,5,111.83973762489825,1456,0.4243185783319881,0.0037949566664517076,0.8720459986441352,0.7948392445213381,1.167552,43980
247,gbtree,0.4399352892055878,0.43779024616689377,0.00011083580574024428,5,76.99140050581536,491,9.689108148117,0.0019447197100633548,0.6015759740983794,0.7814843810073049,0.415511,43980
248,gbtree,0.2631753297526629,0.34826414362297153,0.11746422130373022,9,114.32241726373583,1807,0.004045185001521803,58.54228534468066,0.7508535124198049,0.803981143069973,1.213481,43980
249,gbtree,0.8650988115085678,0.2509127274293139,0.012569128994253559,13,67.22360250853586,79,1.044019263862481,0.004893256507705959,0.9965781371434824,0.8064350249903883,0.143164,43980
250,gbtree,0.613957081404033,0.6574178816386578,0.18902984287059857,13,112.63032033584795,196,0.07724203275396226,0.07974060506827936,0.7519001972035588,0.8027901348039215,0.200467,43980
251,gbtree,0.7050460424735909,0.6856716629750033,0.06131418303720575,14,57.30926182615684,875,0.9329449045376376,16.43624622038771,0.7014425732613487,0.8443430531526335,0.769829,43980
252,gbtree,0.960424842068963,0.7217794076363779,0.007007531587807882,6,62.93371771490058,482,1.0713469999723781,28.94432973598377,0.32816860210626075,0.7790028835063436,0.398577,43980
253,gbtree,0.236518996401907,0.5779946840052108,0.019234493818896657,4,46.95534283705261,1017,0.0008698802518285169,0.045802148105466296,0.30319916210033004,0.8040264681853134,0.715139,43980
254,gbtree,0.36559406275074147,0.4245465724127795,0.0015614633587032905,3,78.56906902662257,1944,0.2922975792920719,0.0010790331691368682,0.6115307935840619,0.7960059832756632,1.526746,43980
255,gbtree,0.6576389146954407,0.8420685436638504,0.0006153171114420406,2,44.035302466021456,25,0.27518589747021227,0.057667740997830536,0.27754102187561586,0.7695512603325645,0.082053,43980
256,gbtree,0.605929550974247,0.4761785142413537,0.0026919810352280236,10,15.457475971528378,1865,73.34912274961668,0.914701691166386,0.3153195750968286,0.7900100261918491,0.995746,43980
257,gbtree,0.5288168602124366,0.5374625428310651,0.37686500756017366,5,51.11116160090109,1408,122.85907344126531,19.23959238843507,0.34861683992348624,0.5,0.709578,43980
258,gbtree,0.7091210961467256,0.20125208415317833,0.0013013049728657368,15,105.29218188387877,1220,0.00022033377668810355,0.03512718289951727,0.867842788165971,0.7928969747212611,1.001332,43980
259,gbtree,0.4952424174087333,0.5649892071644336,0.014959168152726623,2,49.747538146712394,128,0.0006486186026818294,0.32635234760378834,0.7649424351194551,0.8128062043444828,0.155204,43980
260,gbtree,0.7429359653380518,0.7348581173783313,0.00018020791731144915,6,120.59916537560348,1505,0.02680519202912433,3.6472434015434443,0.31013501056142756,0.5,0.763714,43980
261,gbtree,0.2964467331229522,0.7791784443728751,0.01955492341478887,10,111.95972137022582,30,113.44957303238589,0.002504165720131229,0.9349652106821775,0.7556892781622453,0.080992,43980
262,gbtree,0.6617599093876407,0.5888003950380825,0.0003250771524896046,7,38.47016987207784,1073,0.0001965428475776402,0.005470408657153382,0.25877995804817805,0.7808156958861977,0.863818,43980
263,gbtree,0.5439448619121185,0.7539942613353803,0.0017223023461580005,10,108.39175409971817,1122,3.2742719255685397,0.04490420847854955,0.7968801156620859,0.7959358359765475,0.905371,43980
264,gbtree,0.9333081886729659,0.8860498701290271,0.06949793144127062,12,105.44764145587136,619,0.07791053625933897,0.0818843507526499,0.5848146373011867,0.7944820742022299,0.477818,43980
265,gbtree,0.3334881613590023,0.4996423096160971,0.002172627820358258,11,88.42743734850139,1169,0.07736375801962675,0.007170754671142528,0.7008056251001747,0.7946206627258746,0.956968,43980
266,gbtree,0.47248333326503333,0.7095218539637946,0.0017614542314679364,1,83.0194430583835,1782,0.00030278504554220653,0.2869282895295064,0.36584481041749284,0.7694417051134178,0.998815,43980
267,gbtree,0.5632012969568919,0.9904287729244736,0.027480786982179133,6,28.67235439038374,629,4.147798546082508,0.006971364739426427,0.7043344370895177,0.8561000336409073,0.828043,43980
268,gbtree,0.22476463273547484,0.2311968100599293,0.0001256576452210453,15,49.79425254919663,976,0.04009663376194474,0.009123250903114897,0.6290913384328375,0.7970149221453287,1.001882,43980
269,gbtree,0.9647350631642555,0.2929111681604205,0.05295741815706427,5,115.31056424309305,56,0.012778723278285374,214.00407042802811,0.593892256661418,0.7575524077277971,0.097318,43980
270,gbtree,0.5084095237895379,0.5115855159219362,0.09502754401144643,5,123.0642066467643,1210,0.019219804848720358,1.7719262585276787,0.9880098724078482,0.8177917687908497,0.807037,43980
271,gbtree,0.441866599481195,0.5523530802499392,0.009874201560248846,12,106.87354516607337,316,0.005494748718503371,0.014714415666330282,0.656278609307503,0.7837127847462515,0.269447,43980
272,gbtree,0.6643740807949567,0.4778216312244061,0.0017120567792402767,15,71.82902093375557,124,0.0008588320576809749,0.4615964872868423,0.45268576909808744,0.7780347402441369,0.154957,43980
273,gbtree,0.6555018889458262,0.6987247665275521,0.005768186844974337,15,112.79997479291373,1256,1.4594146894770212,0.016138852296760653,0.5513341004907432,0.7820941284602076,0.843494,43980
274,gbtree,0.9275636887497936,0.9712230777324111,0.00013871888990155614,9,29.924216485107618,796,6.99928885984005,1.5860605847553406,0.60665952811512,0.8128630754998077,0.965153,43980
275,gbtree,0.9016724648145511,0.4206140546010856,0.0002955408924671532,2,101.86475414377449,1742,215.69161487262355,0.007812244310718475,0.8428823457061637,0.5,0.848471,43980
276,gbtree,0.4286268444206962,0.5002639263356815,0.3416452499275347,13,75.76890331067762,931,0.0023092905608599473,37.22109524515033,0.61255557697986,0.810109068627451,0.666402,43980
277,gbtree,0.5260673668590536,0.9845914748667435,0.006944562437522934,9,110.92829749431813,779,35.64904058140508,38.651536943704365,0.6192441100008864,0.7774005971261053,0.572493,43980
278,gbtree,0.8775750833656484,0.5513198533069987,0.2778044293009671,2,109.45316980333861,1151,98.17101611378027,0.0023699848057945195,0.40035588664630206,0.5416973039215687,0.602375,43980
279,gbtree,0.5814747746542537,0.21529287554381124,0.0041197620500181345,10,118.65059105472102,1768,4.112565621652287,21.689110740662294,0.6328243667531741,0.7835028234332949,1.164709,43980
280,gbtree,0.36856397109376254,0.42300789793164245,0.0003049603666251934,6,103.16352537529714,1388,265.3244259837223,0.0011302635199853333,0.4745466912787609,0.5,0.771384,43980
281,gbtree,0.8673156776005406,0.7902956148492242,0.027412643736820508,5,2.8180402637166173,1996,9.290824765964794,0.0071961751263233485,0.8713519745868378,0.8728647154940408,2.250002,43980
282,gbtree,0.27088377117574325,0.6908832913899667,0.058844515288814625,12,108.43202283907198,1510,0.186907451350959,0.0029234522723251355,0.7439053867525411,0.8081624375240292,1.010878,43980
283,gbtree,0.9581504207715767,0.8465881680073777,0.0029269951087289798,6,15.096758546496984,821,0.0003056263220705405,537.8872423194563,0.2995073831051812,0.8036973279507882,0.771038,43980
284,gbtree,0.240180809171179,0.7656691818133585,0.001199647196231573,8,101.90347415032508,1050,0.00030840264502406573,0.2613603456331752,0.30764655645712263,0.5,0.524253,43980
285,gbtree,0.9248888017059977,0.5240821556220532,0.0006871669645655849,13,119.01196281124544,597,0.014354942292902528,0.722140858714975,0.46075337418153517,0.7487275747308727,0.405213,43980
286,gbtree,0.2983365427723101,0.7182539567924227,0.020278373921212116,10,46.442388682420706,460,91.67558137193332,1.0435270343296827,0.9842358363811067,0.7993112925317185,0.333576,43980
287,gbtree,0.7711621060052718,0.3935453442524237,0.012891994596630351,2,87.69238709537211,904,33.00714703563269,66.64246388737126,0.7185878970920518,0.8004446607074203,0.652429,43980
288,gbtree,0.4274192743420134,0.5973563382543572,0.007476238679031381,12,35.468991316732726,1110,0.0007904795076754977,5.988887862959909,0.3571569710045588,0.8262149653979239,0.975322,43980
289,gbtree,0.4209356462567196,0.2374815268220825,0.049735334770897366,1,65.91340068312819,118,5.537275227041948,0.002377594184041754,0.4881900964458375,0.7880921941080354,0.129362,43980
290,gbtree,0.48818713504034233,0.2815139104528108,0.00010321898653106012,12,41.16630901562196,1681,0.006518408205055924,113.83384698423596,0.4351179019014267,0.7875906382160707,1.378793,43980
291,gbtree,0.9712627331920867,0.5018544431705543,0.0694675676130406,7,116.56277926950779,633,0.00039725331018270377,13.246940908128256,0.918904108608051,0.8159284349769319,0.481217,43980
292,gbtree,0.7704368405074551,0.333562470997759,0.0024907735935879812,11,1.554135245589254,993,2.957737569015907,625.583133042318,0.7245339090614507,0.8033870746828142,1.437728,43980
293,gbtree,0.7153193771807327,0.8254590906759485,0.2659134663505604,5,14.381345125858772,1525,0.0002105198081129167,0.14464479003700909,0.7769053761511052,0.8754885620915033,1.709402,43980
294,gbtree,0.4958506047897413,0.4949657366918362,0.006345632934681966,7,27.528105948655792,1914,0.00022452461700992265,40.309347774549394,0.5745468520147785,0.8450138528450596,2.039327,43980
295,gbtree,0.9041253903371882,0.5778254433303853,0.09152532421402405,4,84.48389223560633,839,0.002801963400281959,11.664851164361714,0.8877610008399215,0.8405724120530564,0.713833,43980
296,gbtree,0.7158660832178512,0.45250187501068,0.0011579602136926718,10,94.801877182806,1220,0.04477544688879133,19.021348373774515,0.35245067773837946,0.7531978385717032,0.633892,43980
297,gbtree,0.6126895221698625,0.2892097698570211,0.16091919252998288,6,8.377677914204423,406,0.006242398761574686,103.01046661924914,0.46555719734918477,0.8576674235870818,0.510048,43980
298,gbtree,0.5942916675579573,0.5309141399349082,0.00232016839004041,1,16.7947866730648,39,0.05158091677153759,1.5332962392505376,0.5030091600768195,0.778117058342945,0.082796,43980
299,gbtree,0.4494910863335066,0.7420338139671625,0.00010857909038186896,15,66.91709957645269,1194,15.592548496901061,43.40391369543163,0.5980713695901279,0.7903252535082661,0.975435,43980
