params,scores
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8860632875602729
"OrderedDict([('classifier__n_neighbors', 15), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8857866623873824
"OrderedDict([('classifier__n_neighbors', 13), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8863399127331638
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8866165379060545
"OrderedDict([('classifier__n_neighbors', 8), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8863402948121317
"OrderedDict([('classifier__n_neighbors', 10), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8860632875602729
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8866165379060545
"OrderedDict([('classifier__n_neighbors', 8), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8863402948121317
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8866165379060545
"OrderedDict([('classifier__n_neighbors', 16), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8863399127331638
"OrderedDict([('classifier__n_neighbors', 17), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8866161558270864
"OrderedDict([('classifier__n_neighbors', 8), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8863402948121317
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8866165379060545
"OrderedDict([('classifier__n_neighbors', 13), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8863399127331638
"OrderedDict([('classifier__n_neighbors', 8), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8863402948121317
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8866165379060545
"OrderedDict([('classifier__n_neighbors', 17), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8866161558270864
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8866165379060545
"OrderedDict([('classifier__n_neighbors', 17), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8866161558270864
"OrderedDict([('classifier__n_neighbors', 16), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8863399127331638
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8866165379060545
"OrderedDict([('classifier__n_neighbors', 14), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8866165379060545
"OrderedDict([('classifier__n_neighbors', 17), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8866161558270864
"OrderedDict([('classifier__n_neighbors', 16), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8863399127331638
"OrderedDict([('classifier__n_neighbors', 13), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.8863399127331638
"OrderedDict([('classifier__n_neighbors', 17), ('classifier__p', 1), ('classifier__weights', 'uniform')])",0.8866161558270864
