params,scores
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 30), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7137499999999999
"OrderedDict([('classifier__n_neighbors', 21), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.71375
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 21), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.71375
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 22), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.71375
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 18), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7162499999999999
"OrderedDict([('classifier__n_neighbors', 18), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7162499999999999
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 18), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7162499999999999
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
"OrderedDict([('classifier__n_neighbors', 28), ('classifier__p', 1), ('classifier__weights', 'distance')])",0.7175
