model__C,model__class_weight,model__l1_ratio,model__max_iter,model__penalty,model__solver,model__tol,Combination_ID,Score,Dataset
0.0035502556123130774,balanced,0.6476901205413623,130,,saga,5.0715149805440105e-06,28,0.8834159264453794,recruit
0.033412293739533895,,0.5107473025775657,146,l1,saga,2.781093697926553e-06,29,0.8753062178588126,recruit
0.003974905761171867,,0.24412552224777417,324,l1,saga,2.738598961585679e-06,30,0.5,recruit
0.6173195203695122,,0.363629602379294,451,,saga,3.1171099804016715e-06,31,0.884656381486676,recruit
3.030549375591527,balanced,0.30087830981676966,122,,saga,1.1851515660043111e-06,32,0.8834159264453794,recruit
1.1164047352793702,,0.4110370133182313,352,elasticnet,saga,4.899395467149149e-06,33,0.8848246844319775,recruit
1.4851035064938563,,0.1448948720912231,181,l1,saga,9.360540102485371e-05,34,0.8847872837774661,recruit
0.01622842443218898,,0.08085332633271525,193,l2,saga,3.0501407222448784e-06,35,0.8840766713417486,recruit
10.36809056035539,balanced,0.6323058305935795,207,l1,saga,1.1790965486776318e-05,36,0.883465793984728,recruit
0.0028278010426386153,balanced,0.15071754396542947,196,l1,saga,2.463914387828113e-05,37,0.5,recruit
19.57915858592187,,0.6775643618422824,412,l1,saga,1.057270504681689e-05,38,0.8846937821411874,recruit
0.013566845397879237,,0.09617655109142076,498,elasticnet,saga,6.23941743529879e-06,39,0.8857784011220197,recruit
0.38793302471545665,,0.13752094414599325,485,elasticnet,saga,1.6863473810115072e-06,40,0.8849555867227675,recruit
42.021165263353105,,0.6957843993450822,272,,saga,2.2382564990409232e-06,41,0.884656381486676,recruit
81.44074102761965,,0.5296505783560065,11,elasticnet,saga,1.535343432485704e-06,42,0.884700015583606,recruit
30.625189859246767,balanced,0.8826363431893397,18,elasticnet,saga,4.993662066506422e-06,43,0.8834159264453794,recruit
4.263619053601754,balanced,0.8563242918780924,63,,saga,5.964035193245226e-05,44,0.8834159264453794,recruit
17.973896801942455,balanced,0.16162871409461377,431,,saga,1.6325185294676924e-05,45,0.8834159264453794,recruit
0.001111693990724459,,0.9401334424577784,162,elasticnet,saga,3.6969361462748844e-06,46,0.5,recruit
0.03363715850668737,,0.6918951976926933,217,elasticnet,saga,2.8089151398126255e-06,47,0.8813152563503195,recruit
3.638279896646448,balanced,0.4938937151834346,313,,saga,5.4067659385040595e-06,48,0.8834159264453794,recruit
5.2583878437960845,balanced,0.6576128923003434,42,,saga,1.5393931002140848e-06,49,0.8834159264453794,recruit
0.06895710419314548,balanced,0.25046181860558414,167,l1,saga,9.07372716678779e-05,50,0.8838398005298426,recruit
0.27146307533659686,,0.6311386259972629,235,elasticnet,saga,1.012218303522877e-05,51,0.8852672588436965,recruit
0.76651282046602,,0.8641675650719031,326,,saga,3.643717721784667e-06,52,0.884656381486676,recruit
0.001323060891154841,balanced,0.04360377175443375,181,,saga,8.707410675803582e-06,53,0.8834159264453794,recruit
0.024992040097457077,,0.3701587002554444,242,elasticnet,saga,7.188480933634316e-05,54,0.8842823749415615,recruit
0.13833139021965044,balanced,0.5722924691708383,197,elasticnet,saga,1.4147917283055191e-06,55,0.8848059841047219,recruit
0.03376642609117894,,0.8511366715168569,265,l2,saga,2.182657003890119e-06,56,0.8853108929406265,recruit
0.6081438403351861,balanced,0.8442131407263114,332,,saga,1.3830321049450939e-06,57,0.8834159264453794,recruit
0.011081373371594254,balanced,0.9900538501042633,459,l2,saga,1.0880761845917651e-05,58,0.8831104877668693,recruit
24.37055163238541,balanced,0.8486697949246744,402,l2,saga,2.6171101019856895e-05,59,0.8834159264453794,recruit
0.580898004431162,,0.8093611554785136,364,l1,saga,5.4218142809756494e-05,60,0.8850241545893719,recruit
36.830088529547496,,0.005184862773986776,45,elasticnet,saga,2.4465151362503402e-06,61,0.8846501480442575,recruit
0.002263104379175706,,0.795792669436101,469,l2,saga,4.742314081112144e-06,62,0.8761788997974133,recruit
0.0754944044042274,,0.43847412301808697,456,l1,saga,4.5321610589991605e-06,63,0.8834346267726353,recruit
0.005959476116841322,,0.2865412521282844,323,l1,saga,1.150801713530093e-06,64,0.5,recruit
0.001537237406084697,,0.3032655146732228,500,,saga,4.500932330783748e-06,65,0.884656381486676,recruit
13.783040076490773,,0.21582102749684318,14,l2,saga,1.4814770564945428e-06,66,0.8846813152563504,recruit
0.001813045093393148,,0.41135390505667857,364,l2,saga,1.8910638160210422e-06,67,0.8747763752532336,recruit
0.004610277968748375,,0.5163003483011953,167,l2,saga,3.89378878159457e-05,68,0.8798815645940471,recruit
0.02260274868901259,,0.7440426429991154,355,elasticnet,saga,2.337046473454553e-06,69,0.8744584696898863,recruit
0.00253725918346114,balanced,0.695974206093698,138,l1,saga,6.767487390617124e-05,70,0.5,recruit
0.1628400206029765,,0.5492266647061205,57,elasticnet,saga,2.0911960669713094e-05,71,0.8853420601527193,recruit
0.02509975513863531,,0.5166962574265667,201,l2,saga,7.436109860091403e-06,72,0.8850179211469533,recruit
4.468858286416154,balanced,0.24773098950115746,153,l2,saga,3.278628584511126e-05,73,0.8834533270998909,recruit
0.0011802321563258195,,0.09179906581344188,56,elasticnet,saga,4.195914391541156e-06,74,0.8358391771856007,recruit
78.98645872186307,balanced,0.4741738290873252,227,l1,saga,9.621255553195557e-06,75,0.8834221598877979,recruit
0.23300157350054532,balanced,0.4646738129396114,366,l2,saga,1.2477220451173236e-06,76,0.8838647342995168,recruit
55.6837734611215,,0.04530400977204452,232,l1,saga,1.7853354619828223e-05,77,0.8846813152563503,recruit
0.3278546086352209,balanced,0.5393774484000625,13,,saga,1.3840044764106214e-06,78,0.883453327099891,recruit
1.6296576926690896,balanced,0.8671989335550038,169,l2,saga,3.99851370918354e-05,79,0.8835031946392394,recruit
2.4313177008638074,balanced,0.6432882184423532,426,elasticnet,saga,1.2337682181468154e-05,80,0.8835779959482624,recruit
50.971104430052556,balanced,0.8204268437712681,177,l1,saga,2.590411263273275e-06,81,0.8834159264453794,recruit
0.02343179917976325,,0.10077800137742665,395,elasticnet,saga,1.5448485924752328e-06,82,0.8858843696431352,recruit
2.6003623362924237,balanced,0.6557226353807422,102,l1,saga,2.307955006152946e-05,83,0.8836340969300297,recruit
0.050480406948503184,balanced,0.28185477477339993,205,l1,saga,2.474425204421385e-05,84,0.8824123422159887,recruit
1.3954498518315706,balanced,0.039186326675646255,226,elasticnet,saga,8.613132000420451e-05,85,0.8835343618513324,recruit
0.549363012930429,balanced,0.7506147516408583,201,l2,saga,9.57216737716084e-05,86,0.8836901979117968,recruit
0.11563475499641605,,0.25001644921610466,105,,saga,5.422920208974936e-05,87,0.884656381486676,recruit
0.644664062576711,,0.42899402737501835,22,l2,saga,3.229131626456104e-05,88,0.8847748168926289,recruit
0.0032780784606747846,balanced,0.5343274735305634,93,,saga,6.015007489592568e-06,89,0.8834159264453794,recruit
0.030773427677976268,balanced,0.3892016787341631,405,elasticnet,saga,6.467909772210841e-05,90,0.8849181860682562,recruit
0.0028604435659156367,balanced,0.9568008851264563,232,,saga,9.226604380672898e-06,91,0.8834159264453794,recruit
0.2918288937611502,,0.44844552197831977,108,,saga,4.542857255511147e-06,92,0.884656381486676,recruit
2.3045826096735844,,0.9461945428816902,153,elasticnet,saga,1.6862781164902386e-06,93,0.8847748168926289,recruit
45.148728959789565,,0.057558760016644284,232,l1,saga,7.639430825545336e-06,94,0.884687548698769,recruit
27.448645214004376,balanced,0.7058314838786945,248,,saga,2.3771687933187104e-05,95,0.8834159264453794,recruit
15.30450794585562,balanced,0.10112267612279024,16,l1,saga,2.5231220728597742e-05,96,0.8834470936574723,recruit
0.002311080279955305,,0.8918969087767766,203,elasticnet,saga,1.0632914884034327e-05,97,0.5,recruit
0.014660215763124904,,0.3742707957561203,330,l1,saga,4.222786597659886e-05,98,0.8454885460495559,recruit
54.48072608137544,balanced,0.5918887388212843,301,l1,saga,2.6083291272036042e-05,99,0.8834159264453794,recruit
0.25605598996524304,,0.558404249735805,100,l1,saga,6.496938715942345e-05,100,0.8848932522985818,recruit
0.00359738907604862,balanced,0.25368217387313874,251,,saga,1.3897799771266387e-05,101,0.8834159264453794,recruit
5.068381587706984,,0.11752624677710488,370,l2,saga,3.105201294430151e-05,102,0.8847062490260246,recruit
0.8257409555143472,,0.40022289287202484,378,elasticnet,saga,5.460070576211342e-05,103,0.8848932522985818,recruit
0.01312137031958136,,0.8021092490267341,182,,saga,1.2942258720684148e-05,104,0.884656381486676,recruit
0.04106122874748627,,0.5277011090862999,212,,saga,1.4047308797093109e-06,105,0.884656381486676,recruit
0.5878566318396011,,0.07543454708976927,56,elasticnet,saga,2.7140523054994785e-06,106,0.8847935172198845,recruit
0.029680398947828295,balanced,0.6275580800840634,383,l2,saga,6.343311240451773e-05,107,0.8841764064204458,recruit
0.0016874538403502289,,0.9587024074078462,281,,saga,6.152386311399212e-06,108,0.884656381486676,recruit
0.0034180650976599895,balanced,0.2773811829811327,357,,saga,8.460515196707023e-06,109,0.8834159264453794,recruit
0.05844685408513334,,0.26593792496423896,366,elasticnet,saga,3.3105467541422036e-06,110,0.8856537322736481,recruit
0.1845883272160468,balanced,0.5360963663441204,426,elasticnet,saga,4.24218925309142e-05,111,0.8844943119837931,recruit
2.6525028717740278,balanced,0.1331851252237497,44,elasticnet,saga,7.60437725654654e-05,112,0.8834907277544023,recruit
0.12111426242102116,balanced,0.6134151959357899,459,l1,saga,7.335960203889458e-05,113,0.8845628798503974,recruit
21.395352568317854,balanced,0.16483426113700095,298,l1,saga,4.179329972699855e-05,114,0.883422159887798,recruit
86.37352551163679,balanced,0.37673896993794076,291,l2,saga,6.1091234041319595e-06,115,0.8834159264453794,recruit
13.990109172156195,balanced,0.8383287047111379,107,elasticnet,saga,6.755212335411569e-06,116,0.8834346267726353,recruit
0.023282808153384116,,0.07535906035246231,485,elasticnet,saga,1.171365827353896e-05,117,0.8856786660433226,recruit
5.617637967315957,balanced,0.5554317056026274,494,elasticnet,saga,7.754101110919924e-05,118,0.883465793984728,recruit
17.71075002727276,balanced,0.24108483232963185,466,l1,saga,3.18335357973935e-06,119,0.8834346267726353,recruit
0.023640626692383548,,0.22864280550346272,378,,saga,1.7228857577468696e-05,120,0.884656381486676,recruit
0.06177511892740273,,0.02218474203030163,259,l1,saga,8.962339547373003e-06,121,0.8825931120461274,recruit
14.350183359775167,,0.8521815003185401,63,,saga,1.3239632888945261e-05,122,0.884656381486676,recruit
24.169519319206767,balanced,0.5899558971376361,264,l2,saga,6.935400690096972e-06,123,0.883422159887798,recruit
8.381877699410243,,0.7040797680992236,444,l2,saga,1.8738850706830141e-06,124,0.8846937821411874,recruit
0.0011822881272378538,,0.6080878495418852,347,l1,saga,1.2871560936996142e-05,125,0.5,recruit
0.0028510869040805917,,0.34825546702330035,175,elasticnet,saga,3.692376901552723e-05,126,0.7800903849150692,recruit
0.09609790317473517,balanced,0.5236022760150112,90,elasticnet,saga,3.9169096265951154e-05,127,0.8850927224559765,recruit
0.1980313917770561,balanced,0.4921162930795382,349,,saga,1.2351580489353216e-06,128,0.8834159264453794,recruit
1.2706572597978072,,0.3287516102875082,244,l2,saga,3.021977576971469e-06,129,0.8847872837774661,recruit
0.0023950613395538026,balanced,0.46011915898357203,345,l2,saga,6.3183106926745935e-06,130,0.8771263830450365,recruit
3.0784908597874048,,0.18188008439914483,193,elasticnet,saga,6.21694205880973e-05,131,0.8847187159108617,recruit
0.2343193755572473,balanced,0.9731103492701043,70,l1,saga,2.803484322567602e-06,132,0.8846439146018389,recruit
12.851481169639728,,0.2785903390319586,326,l1,saga,1.5045446042591933e-06,133,0.8847124824684433,recruit
0.004010323022778368,balanced,0.3559914842719861,55,l1,saga,1.8092425650455868e-06,134,0.5,recruit
0.04471956460443964,balanced,0.039312139841098936,258,l2,saga,1.8021908442002557e-05,135,0.8844319775596073,recruit
0.002563274751752027,,0.15697768271619372,57,elasticnet,saga,1.0120222217988796e-06,136,0.8524700015583605,recruit
21.953589292901214,,0.7482596903836584,262,,saga,2.62239825159293e-06,137,0.884656381486676,recruit
0.07118041471054574,,0.23611653311740433,37,l2,saga,1.1548657668489163e-05,138,0.8851799906498364,recruit
4.00479515594238,,0.0366832028905979,321,l2,saga,2.6711555047527873e-05,139,0.8847187159108617,recruit
29.925002022877802,,0.7496162320085874,283,l1,saga,5.108499339747365e-06,140,0.884687548698769,recruit
0.09678747554069658,,0.26924323094938096,494,,saga,1.0968377660375007e-06,141,0.884656381486676,recruit
0.040775174463218274,balanced,0.08920432871205619,135,,saga,2.927068075911308e-06,142,0.8834159264453794,recruit
0.05183633899809856,balanced,0.6791023191444896,76,elasticnet,saga,9.92851732228385e-06,143,0.8843883434626773,recruit
0.002720203784148291,balanced,0.7368224753949129,120,,saga,1.4896041354192334e-05,144,0.8834159264453794,recruit
0.6641905811702918,,0.28377590579872447,15,,saga,1.9580982652705854e-05,145,0.8846626149290945,recruit
0.7143178838060554,,0.4982476978489402,463,elasticnet,saga,7.368577362395165e-05,146,0.8848807854137447,recruit
0.001090615876720061,balanced,0.15285913918433203,121,,saga,5.0307766403922027e-05,147,0.8834159264453794,recruit
0.0027506676681380124,,0.17337359529475482,320,elasticnet,saga,1.4469965355704122e-06,148,0.8511235779959483,recruit
0.41933097880761067,,0.6969614623664215,417,l2,saga,6.211843790156905e-05,149,0.884818450989559,recruit
0.7585637571444956,balanced,0.8655071258939803,143,l1,saga,3.2794850397348152e-06,150,0.8838023998753313,recruit
0.007152171783370562,balanced,0.8208614731533526,203,l2,saga,1.1750963142692812e-05,151,0.8817391304347826,recruit
0.24160027296932474,balanced,0.7694929331919369,335,l1,saga,4.439749559397663e-06,152,0.8846127473897459,recruit
0.13402388198950174,balanced,0.7362471836984882,149,l2,saga,2.596929688269251e-05,153,0.8839894031478884,recruit
6.900769275980399,,0.5812382214226123,148,l2,saga,9.168118198034796e-06,154,0.8847062490260246,recruit
0.46020058113905443,balanced,0.3692304815098961,19,elasticnet,saga,1.3389055473926744e-06,155,0.8838772011843541,recruit
89.08429798374397,balanced,0.6845715478798333,93,elasticnet,saga,1.895175995301133e-06,156,0.8834096930029608,recruit
0.0010317025336272268,balanced,0.5956387406078443,417,l1,saga,6.663184338580516e-06,157,0.5,recruit
0.055506179106252454,balanced,0.8507274600164547,453,,saga,6.562005436752621e-06,158,0.8834159264453794,recruit
46.20514478974105,balanced,0.9383404568210378,85,l2,saga,1.3582900981794124e-06,159,0.8834159264453794,recruit
5.076954210131189,,0.04809464396408769,358,,saga,4.5277430681729246e-05,160,0.884656381486676,recruit
5.656002904714994,,0.1636559428657045,222,elasticnet,saga,4.2574488648386914e-05,161,0.884712482468443,recruit
2.1182933531881254,,0.907866130462516,98,elasticnet,saga,1.5018043280608768e-05,162,0.8847935172198848,recruit
2.5996226790426564,,0.4391349085702184,23,,saga,8.42092057836294e-06,163,0.8846439146018389,recruit
0.032128420171885906,balanced,0.43874467538833906,490,elasticnet,saga,5.137181425854808e-06,164,0.8847997506623032,recruit
0.090658922068659,,0.5435528611139886,113,,saga,1.7720500819766886e-05,165,0.884656381486676,recruit
0.0038414059395305493,,0.3328157859124843,188,,saga,2.4402550197015705e-05,166,0.884656381486676,recruit
0.00681794981156369,balanced,0.6200727559285135,487,l2,saga,1.4005599347861413e-05,167,0.8815396602773883,recruit
97.37849980893863,balanced,0.31172206779554823,494,l2,saga,3.0753360921253884e-05,168,0.8834159264453794,recruit
0.0014711676743602241,,0.7140640822236142,14,l2,saga,3.230506236029163e-05,169,0.8737042231572386,recruit
0.003270243971370735,balanced,0.11063173695520723,237,elasticnet,saga,1.7987769951290164e-06,170,0.8787096774193549,recruit
0.09692514353095809,balanced,0.5398606371128367,166,l2,saga,6.575220995090561e-06,171,0.8841452392083529,recruit
7.234523021691871,balanced,0.6411476328852973,252,,saga,1.217443700135967e-05,172,0.8834159264453794,recruit
0.01815495992250223,balanced,0.8267988278090783,263,l1,saga,4.842264567428098e-06,173,0.8592551036309802,recruit
0.013701083564585407,balanced,0.4620058036441327,311,l2,saga,2.026295622630312e-06,174,0.8836029297179367,recruit
0.8533931648032835,,0.1007946030158865,490,l2,saga,2.8326386208378754e-05,175,0.8847498831229547,recruit
0.9221775096278285,,0.5651331835892089,333,elasticnet,saga,6.99840001606685e-05,176,0.884862085086489,recruit
3.437107943937141,,0.771246668519738,296,l1,saga,1.3735455895745773e-06,177,0.884743649680536,recruit
0.0024355964223308083,,0.9343670147690148,223,l2,saga,7.974046112983984e-06,178,0.8765716066697834,recruit
0.0036829025642112767,balanced,0.16552051036728976,429,l1,saga,4.731311891571581e-05,179,0.5,recruit
0.04578593245736702,,0.5188380571260721,433,l2,saga,6.280661793078441e-06,180,0.885317126383045,recruit
0.0018784870009485454,balanced,0.2055798083756375,322,elasticnet,saga,1.612289640330387e-05,181,0.8058002181704845,recruit
0.003726803548028542,,0.5373956029379229,84,l1,saga,4.9282415817015055e-06,182,0.5,recruit
0.054295771624042914,,0.9184547249393011,137,l2,saga,1.1633043189610776e-06,183,0.8851799906498363,recruit
36.622443224735136,,0.1763869865062233,464,,saga,6.884159103887724e-06,184,0.884656381486676,recruit
37.51712111869916,balanced,0.7804957075460877,500,l1,saga,2.7554620128400737e-06,185,0.8834096930029608,recruit
0.011571880008680098,balanced,0.17803596686975143,93,elasticnet,saga,1.98301251689145e-06,186,0.8846127473897459,recruit
0.11833701730147102,,0.5350697189336586,369,elasticnet,saga,3.97367023757658e-06,187,0.885317126383045,recruit
0.03545558303449086,,0.7499604703991778,388,,saga,6.25329013062259e-05,188,0.884656381486676,recruit
0.01060958025711951,balanced,0.6249759870510523,486,l1,saga,4.7111792292048866e-05,189,0.8283777466105656,recruit
0.8655018911704171,balanced,0.7755276166950106,184,l1,saga,1.1188723425929347e-05,190,0.8838211002025869,recruit
0.15988721385117122,,0.497011948821249,444,l2,saga,1.6068042015023398e-06,191,0.8850740221287206,recruit
0.04696929662184089,balanced,0.9461154621336327,297,l1,saga,3.4792797249530853e-06,192,0.8817952314165497,recruit
1.6595781802652418,,0.800749771486121,64,,saga,4.781649282160507e-05,193,0.884656381486676,recruit
21.625631584796622,,0.02709599250348349,256,l2,saga,2.898341752547445e-06,194,0.884656381486676,recruit
2.2880405551750336,balanced,0.5950489797004206,258,l2,saga,1.3768512890950504e-05,195,0.8835031946392395,recruit
27.371740410988192,,0.23818278104672652,427,l2,saga,3.0643924382700215e-06,196,0.884656381486676,recruit
4.08634150944091,,0.806850148962586,409,,saga,7.7413989842785e-05,197,0.8846626149290945,recruit
0.00507468680355373,,0.29314773026101326,441,l1,saga,1.061704961839736e-06,198,0.5,recruit
0.002676348438098572,balanced,0.8481280954668835,121,elasticnet,saga,5.660934784853029e-05,199,0.5,recruit
1.6391844219207319,,0.8926717110769748,312,elasticnet,saga,4.826526593055064e-06,200,0.884830917874396,recruit
0.0198206168884552,,0.3630592121950905,128,,saga,4.5846798396586705e-05,201,0.884656381486676,recruit
0.053206014002131805,,0.5520471808519802,235,elasticnet,saga,3.880891660486478e-06,202,0.8848496182016518,recruit
55.241636373159004,,0.7797587747880308,90,l1,saga,1.3537960416471645e-05,203,0.884687548698769,recruit
84.49607997638257,balanced,0.7998552559473152,218,l1,saga,1.1090180551187225e-06,204,0.8834221598877979,recruit
0.022048893356595618,,0.6988458531609044,290,l2,saga,2.729268199545754e-06,205,0.8847062490260246,recruit
1.6798512963405416,,0.9844021807035521,451,elasticnet,saga,2.204746042376283e-06,206,0.8848246844319775,recruit
0.02298987619936072,balanced,0.8225838759116739,137,elasticnet,saga,4.266864552365005e-05,207,0.8754807542465327,recruit
0.30935259792789943,,0.5541780025157934,162,l1,saga,4.5654501743775766e-05,208,0.8850054542621161,recruit
0.010767288724535778,,0.140018538660449,36,elasticnet,saga,3.4119038721297828e-06,209,0.8847872837774661,recruit
4.580605521940046,,0.6005168604336534,318,l2,saga,1.401485976057968e-05,210,0.8847062490260246,recruit
15.507250980967031,balanced,0.38313852824949746,131,l1,saga,1.2414577201742267e-06,211,0.8834346267726353,recruit
0.0067829223255236526,balanced,0.1843709206789632,190,,saga,3.4831473817857575e-05,212,0.8834159264453794,recruit
0.002194060135939312,balanced,0.28869373677069987,173,elasticnet,saga,2.7737398258775136e-05,213,0.7800903849150692,recruit
1.127258023153091,,0.47605040219909966,120,,saga,7.475831061488747e-05,214,0.884656381486676,recruit
4.601087432451583,balanced,0.2699112223921949,248,,saga,2.108762916775637e-06,215,0.8834159264453794,recruit
16.130517532771172,balanced,0.49636624720123634,374,l2,saga,4.661093143783297e-06,216,0.883422159887798,recruit
7.154199040946398,balanced,0.3443837320442332,305,elasticnet,saga,6.692480296037516e-06,217,0.8834533270998909,recruit
3.3467844959870514,,0.4348273386037462,48,l2,saga,4.347150094182584e-05,218,0.884687548698769,recruit
9.93297619925099,,0.9676993882070865,111,l1,saga,1.6076351455929692e-06,219,0.884700015583606,recruit
0.03740957583746077,balanced,0.9173135754622428,454,elasticnet,saga,7.951969536578208e-05,220,0.8806295776842762,recruit
0.16983565276584273,balanced,0.0867052118621836,89,,saga,3.286887410036357e-05,221,0.8834159264453794,recruit
1.5658383543776055,balanced,0.6587833667107174,383,,saga,4.9933418931340306e-05,222,0.8834159264453794,recruit
0.01771495462602452,balanced,0.6466649191171634,68,l1,saga,1.268211284827222e-06,223,0.8580333489169393,recruit
2.2365948613108273,,0.7055751725156885,208,elasticnet,saga,2.296945497425904e-06,224,0.8847436496805362,recruit
0.6913948698657624,,0.31285485650558753,344,elasticnet,saga,2.8976594475111337e-05,225,0.8848683185289076,recruit
0.009183223176153605,,0.9710582451653678,224,elasticnet,saga,8.880316269660898e-06,226,0.7870811905875019,recruit
20.427407610843638,balanced,0.4551436850361561,452,l1,saga,1.945778056144916e-05,227,0.8834346267726353,recruit
1.7817089115870597,,0.23000883728770305,197,elasticnet,saga,1.4253003876535966e-06,228,0.8847561165653732,recruit
3.030008727251782,,0.4410321617481616,480,,saga,1.3959038943491457e-05,229,0.884656381486676,recruit
10.46851059694468,,0.7907231648389635,418,elasticnet,saga,1.785594143662763e-05,230,0.8847249493532804,recruit
26.90845367054865,,0.8766653778624495,459,l2,saga,8.39239084138425e-06,231,0.884656381486676,recruit
89.47600120851689,balanced,0.8747016726841994,150,l1,saga,7.553276743142984e-05,232,0.8834221598877979,recruit
9.860891468435602,balanced,0.009485433628498074,38,l1,saga,1.5034424941448732e-06,233,0.8834720274271467,recruit
0.0015416431800947112,,0.6275054632183701,449,,saga,9.293235406855415e-05,234,0.8846626149290945,recruit
6.940121430516967,balanced,0.33637046382842206,349,elasticnet,saga,2.9143627972805363e-05,235,0.8834533270998909,recruit
0.0010392781823780723,balanced,0.35462215764077654,167,l1,saga,3.913958720105929e-06,236,0.5,recruit
0.014724438934285355,balanced,0.2772656456967736,446,l1,saga,1.2308392996248184e-06,237,0.851111111111111,recruit
0.0035264521342792815,balanced,0.6796472826930698,149,l2,saga,7.941862576557048e-05,238,0.8788530465949821,recruit
8.54525588528753,balanced,0.5885542289732454,304,,saga,5.866755055719292e-05,239,0.8834159264453794,recruit
1.009234834745863,,0.6134113892107077,162,l2,saga,9.601459454014045e-05,240,0.8847561165653731,recruit
0.014399867863160214,,0.8378257352832454,319,elasticnet,saga,4.5844267240345416e-05,241,0.8511921458625525,recruit
0.003996628768392277,balanced,0.17652803200550826,227,elasticnet,saga,2.3598072131420034e-06,242,0.873448652018077,recruit
7.905373031352404,,0.8007696871298751,63,l2,saga,2.7079961718409673e-06,243,0.8846937821411874,recruit
0.3902130894022295,,0.9949078226464353,70,l2,saga,6.201318507156897e-06,244,0.8848433847592334,recruit
6.182902222163613,,0.9963357758067243,12,,saga,8.448147667933575e-06,245,0.8847062490260247,recruit
1.3022276567726305,balanced,0.5369744228934136,338,,saga,1.4460137268086194e-05,246,0.8834159264453794,recruit
0.002867042870815133,balanced,0.3911697660803798,132,,saga,8.981598904388077e-06,247,0.8834159264453794,recruit
0.0016667993317401046,,0.8621276172654506,18,l2,saga,2.0440144480877648e-05,248,0.8743712014960261,recruit
0.5679195944606105,balanced,0.28139096057752677,133,l2,saga,1.0236801443306806e-06,249,0.8836777310269596,recruit
3.0100344368566674,,0.4958757350787708,463,elasticnet,saga,2.756553360918084e-06,250,0.8847623500077919,recruit
2.6079173179413493,balanced,0.9914753351450482,123,,saga,5.831933165391265e-05,251,0.883422159887798,recruit
0.3805354334674675,balanced,0.8246809659251492,65,,saga,2.270033702704104e-05,252,0.8834159264453794,recruit
0.6739998811889462,balanced,0.7339099189537017,225,l2,saga,5.449060227403092e-05,253,0.8836403303724482,recruit
0.016843318508772825,balanced,0.8672942009598024,178,elasticnet,saga,4.720920170910555e-05,254,0.8629951690821257,recruit
