dataset,model,tuning_method,iteration,mean_test_score,std_test_score,parameters,wall_time,processor_time,memory_usage
california_housing,elastic_net,grid_search,2,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 5000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 1000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 2000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 5000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 1000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 2000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 5000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 1000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 2000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 5000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 1000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 2000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 5000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 1000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 2000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 5000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 1000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 2000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 5000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 1000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 2000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,2,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 5000}",0.8280723960015166,1.6451369400000004,2959944
california_housing,elastic_net,grid_search,3,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 1000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 2000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 5000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 1000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 2000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 5000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 1000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 2000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 5000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 1000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 2000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 5000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 1000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 2000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 5000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 1000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 2000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 5000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 1000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 2000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 5000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 1000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 2000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 5000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 1000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 2000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,3,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 5000}",1.1884152589991572,3.3230253229999995,2964974
california_housing,elastic_net,grid_search,4,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 1000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 2000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 5000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 1000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 2000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 5000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 1000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 2000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 5000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 1000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 2000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 5000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 1000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 2000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 5000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 1000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 2000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 5000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 1000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 2000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 5000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 1000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 2000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 5000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 1000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 2000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,4,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 5000}",1.7835986810005124,5.280266059999999,2962010
california_housing,elastic_net,grid_search,5,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 1000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 2000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 5000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 1000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 2000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 5000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 1000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 2000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 5000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 1000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 2000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.6319792509088941,0.083899590281283,"{'alpha': 0.1, 'l1_ratio': 0.1, 'max_iter': 5000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 1000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 2000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.6806333784804938,0.110391698620947,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 5000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 1000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 2000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.7038212470608193,0.0973829855582886,"{'alpha': 0.1, 'l1_ratio': 0.9, 'max_iter': 5000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 1000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 2000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-0.8957998779823146,0.1110029482108438,"{'alpha': 1.0, 'l1_ratio': 0.1, 'max_iter': 5000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 1000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 2000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-1.068598174067481,0.1072058937796272,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 5000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 1000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 2000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,5,-1.3417889278193122,0.1093435040827974,"{'alpha': 1.0, 'l1_ratio': 0.9, 'max_iter': 5000}",0.9855944219998491,2.479173617999997,2957615
california_housing,elastic_net,grid_search,6,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 1000}",0.7095175340000424,1.6840856990000006,2955506
california_housing,elastic_net,grid_search,6,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 2000}",0.7095175340000424,1.6840856990000006,2955506
california_housing,elastic_net,grid_search,6,-0.5647399313250128,0.0523726205891053,"{'alpha': 0.01, 'l1_ratio': 0.1, 'max_iter': 5000}",0.7095175340000424,1.6840856990000006,2955506
california_housing,elastic_net,grid_search,6,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 1000}",0.7095175340000424,1.6840856990000006,2955506
california_housing,elastic_net,grid_search,6,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 2000}",0.7095175340000424,1.6840856990000006,2955506
california_housing,elastic_net,grid_search,6,-0.5659655656914815,0.0542651247844769,"{'alpha': 0.01, 'l1_ratio': 0.5, 'max_iter': 5000}",0.7095175340000424,1.6840856990000006,2955506
california_housing,elastic_net,grid_search,6,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 1000}",0.7095175340000424,1.6840856990000006,2955506
california_housing,elastic_net,grid_search,6,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 2000}",0.7095175340000424,1.6840856990000006,2955506
california_housing,elastic_net,grid_search,6,-0.5683336161434588,0.0566811673308959,"{'alpha': 0.01, 'l1_ratio': 0.9, 'max_iter': 5000}",0.7095175340000424,1.6840856990000006,2955506
