dataset,model,tuning_method,iteration,metric_0,metric_1,metric_accuracy,metric_macro avg,metric_weighted avg
digits,xgboost,random_search,4,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,5,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,6,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,7,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,8,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,9,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,10,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,11,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,12,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,13,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,14,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,random_search,15,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,1,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,2,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,3,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,4,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,5,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,6,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,7,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,8,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,9,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,10,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,11,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,12,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
digits,xgboost,bayesian_optimization,13,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 178.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 177.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 183.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 182.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 181.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 179.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 174.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 180.0}",1.0,"{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}","{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 1797.0}"
